0.0845637	0.0424407	0.0214407	0.0435637
0.0845637	0.0424407	0.0214407	0.0435637
0.0845637	0.0424407	0.0214407	0.0435637
0.0845637	0.129081	0.068081	0.0435637
0.0845637	0.129081	0.068081	0.0435637
0.0845637	0.129081	0.068081	0.0435637
0.0845637	0.129081	0.068081	0.0435637
0.0845637	0.129081	0.068081	0.0435637
0.0845637	0.129081	0.068081	0.0435637
0.0845637	0.129081	0.068081	0.0435637
0.0845637	0.129081	0.068081	0.0435637
0.0845637	0.129081	0.068081	0.0435637
0.0845637	0.129081	0.068081	0.0435637
0.0845637	0.129081	0.068081	0.0435637
0.0845637	0.129081	0.068081	0.0435637
0.0845637	0.129081	0.068081	0.0435637
0.0845637	0.129081	0.068081	0.0435637
0.0845637	0.129081	0.068081	0.0435637
0.0845637	0.129081	0.068081	0.0435637
0.0845637	0.129081	0.068081	0.0435637
0.0845637	0.129081	0.068081	0.0435637
0.0845637	0.129081	0.068081	0.0435637
0.0845637	0.129081	0.068081	0.0435637
0.154553	0.129081	0.068081	0.084553
0.154553	0.129081	0.068081	0.084553
0.154553	0.129081	0.068081	0.084553
0.154553	0.129081	0.068081	0.084553
0.154553	0.129081	0.068081	0.084553
0.154553	0.129081	0.068081	0.084553
0.154553	0.129081	0.068081	0.084553
0.154553	0.129081	0.068081	0.084553
0.154553	0.129081	0.068081	0.084553
0.154553	0.129081	0.068081	0.084553
0.154553	0.129081	0.068081	0.084553
0.154553	0.129081	0.068081	0.084553
0.154553	0.129081	0.068081	0.084553
0.154553	0.129081	0.068081	0.084553
0.154553	0.129081	0.068081	0.084553
0.154553	0.129081	0.068081	0.084553
0.154553	0.129081	0.068081	0.084553
0.154553	0.129081	0.068081	0.084553
0.154553	0.129081	0.068081	0.084553
0.154553	0.129081	0.068081	0.084553
0.154553	0.164414	0.094414	0.084553
0.154553	0.164414	0.094414	0.084553
0.154553	0.164414	0.094414	0.084553
0.154553	0.164414	0.094414	0.084553
0.154553	0.164414	0.094414	0.084553
0.154553	0.164414	0.094414	0.084553
0.154553	0.164414	0.094414	0.084553
0.154553	0.164414	0.094414	0.084553
0.154553	0.164414	0.094414	0.084553
0.154553	0.164414	0.094414	0.084553
0.154553	0.164414	0.094414	0.084553
0.154553	0.164414	0.094414	0.084553
0.154553	0.164414	0.094414	0.084553
0.154553	0.164414	0.094414	0.084553
0.154553	0.164414	0.094414	0.084553
0.154553	0.164414	0.094414	0.084553
0.154553	0.164414	0.094414	0.084553
0.154553	0.164414	0.094414	0.084553
0.154553	0.164414	0.094414	0.084553
0.154553	0.164414	0.094414	0.084553
0.175696	0.164414	0.094414	0.105696
0.175696	0.164414	0.094414	0.105696
0.175696	0.164414	0.094414	0.105696
0.175696	0.164414	0.094414	0.105696
0.175696	0.164414	0.094414	0.105696
0.175696	0.164414	0.094414	0.105696
0.175696	0.164414	0.094414	0.105696
0.175696	0.164414	0.094414	0.105696
0.175696	0.164414	0.094414	0.105696
0.175696	0.164414	0.094414	0.105696
0.175696	0.164414	0.094414	0.105696
0.175696	0.164414	0.094414	0.105696
0.175696	0.164414	0.094414	0.105696
0.175696	0.164414	0.094414	0.105696
0.175696	0.164414	0.094414	0.105696
0.175696	0.164414	0.094414	0.105696
0.175696	0.164414	0.094414	0.105696
0.175696	0.164414	0.094414	0.105696
0.175696	0.164414	0.094414	0.105696
0.175696	0.164414	0.094414	0.105696
0.175696	0.187785	0.117785	0.105696
0.175696	0.187785	0.117785	0.105696
0.175696	0.187785	0.117785	0.105696
0.175696	0.187785	0.117785	0.105696
0.175696	0.187785	0.117785	0.105696
0.175696	0.187785	0.117785	0.105696
0.175696	0.187785	0.117785	0.105696
0.175696	0.187785	0.117785	0.105696
0.175696	0.187785	0.117785	0.105696
0.175696	0.187785	0.117785	0.105696
0.175696	0.187785	0.117785	0.105696
0.175696	0.187785	0.117785	0.105696
0.175696	0.187785	0.117785	0.105696
0.175696	0.187785	0.117785	0.105696
0.175696	0.187785	0.117785	0.105696
0.175696	0.187785	0.117785	0.105696
0.175696	0.187785	0.117785	0.105696
0.175696	0.187785	0.117785	0.105696
0.175696	0.187785	0.117785	0.105696
0.175696	0.187785	0.117785	0.105696
0.200367	0.187785	0.117785	0.130367
0.200367	0.187785	0.117785	0.130367
0.200367	0.187785	0.117785	0.130367
0.200367	0.187785	0.117785	0.130367
0.200367	0.187785	0.117785	0.130367
0.200367	0.187785	0.117785	0.130367
0.200367	0.187785	0.117785	0.130367
0.200367	0.187785	0.117785	0.130367
0.200367	0.187785	0.117785	0.130367
0.200367	0.187785	0.117785	0.130367
0.200367	0.187785	0.117785	0.130367
0.200367	0.187785	0.117785	0.130367
0.200367	0.187785	0.117785	0.130367
0.200367	0.187785	0.117785	0.130367
0.200367	0.187785	0.117785	0.130367
0.200367	0.187785	0.117785	0.130367
0.200367	0.187785	0.117785	0.130367
0.200367	0.187785	0.117785	0.130367
0.200367	0.187785	0.117785	0.130367
0.200367	0.187785	0.117785	0.130367
0.200367	0.213259	0.143259	0.130367
0.200367	0.213259	0.143259	0.130367
0.200367	0.213259	0.143259	0.130367
0.200367	0.213259	0.143259	0.130367
0.200367	0.213259	0.143259	0.130367
0.200367	0.213259	0.143259	0.130367
0.200367	0.213259	0.143259	0.130367
0.200367	0.213259	0.143259	0.130367
0.200367	0.213259	0.143259	0.130367
0.200367	0.213259	0.143259	0.130367
0.200367	0.213259	0.143259	0.130367
0.200367	0.213259	0.143259	0.130367
0.200367	0.213259	0.143259	0.130367
0.200367	0.213259	0.143259	0.130367
0.200367	0.213259	0.143259	0.130367
0.200367	0.213259	0.143259	0.130367
0.200367	0.213259	0.143259	0.130367
0.200367	0.213259	0.143259	0.130367
0.200367	0.213259	0.143259	0.130367
0.200367	0.213259	0.143259	0.130367
0.22636	0.213259	0.143259	0.15636
0.22636	0.213259	0.143259	0.15636
0.22636	0.213259	0.143259	0.15636
0.22636	0.213259	0.143259	0.15636
0.22636	0.213259	0.143259	0.15636
0.22636	0.213259	0.143259	0.15636
0.22636	0.213259	0.143259	0.15636
0.22636	0.213259	0.143259	0.15636
0.22636	0.213259	0.143259	0.15636
0.22636	0.213259	0.143259	0.15636
0.22636	0.213259	0.143259	0.15636
0.22636	0.213259	0.143259	0.15636
0.22636	0.213259	0.143259	0.15636
0.22636	0.213259	0.143259	0.15636
0.22636	0.213259	0.143259	0.15636
0.22636	0.213259	0.143259	0.15636
0.22636	0.213259	0.143259	0.15636
0.22636	0.213259	0.143259	0.15636
0.22636	0.213259	0.143259	0.15636
0.22636	0.213259	0.143259	0.15636
0.22636	0.239596	0.169596	0.15636
0.22636	0.239596	0.169596	0.15636
0.22636	0.239596	0.169596	0.15636
0.22636	0.239596	0.169596	0.15636
0.22636	0.239596	0.169596	0.15636
0.22636	0.239596	0.169596	0.15636
0.22636	0.239596	0.169596	0.15636
0.22636	0.239596	0.169596	0.15636
0.22636	0.239596	0.169596	0.15636
0.22636	0.239596	0.169596	0.15636
0.22636	0.239596	0.169596	0.15636
0.22636	0.239596	0.169596	0.15636
0.22636	0.239596	0.169596	0.15636
0.22636	0.239596	0.169596	0.15636
0.22636	0.239596	0.169596	0.15636
0.22636	0.239596	0.169596	0.15636
0.22636	0.239596	0.169596	0.15636
0.22636	0.239596	0.169596	0.15636
0.22636	0.239596	0.169596	0.15636
0.22636	0.239596	0.169596	0.15636
0.252925	0.239596	0.169596	0.182925
0.252925	0.239596	0.169596	0.182925
0.252925	0.239596	0.169596	0.182925
0.252925	0.239596	0.169596	0.182925
0.252925	0.239596	0.169596	0.182925
0.252925	0.239596	0.169596	0.182925
0.252925	0.239596	0.169596	0.182925
0.252925	0.239596	0.169596	0.182925
0.252925	0.239596	0.169596	0.182925
0.252925	0.239596	0.169596	0.182925
0.252925	0.239596	0.169596	0.182925
0.252925	0.239596	0.169596	0.182925
0.252925	0.239596	0.169596	0.182925
0.252925	0.239596	0.169596	0.182925
0.252925	0.239596	0.169596	0.182925
0.252925	0.239596	0.169596	0.182925
0.252925	0.239596	0.169596	0.182925
0.252925	0.239596	0.169596	0.182925
0.252925	0.239596	0.169596	0.182925
0.252925	0.239596	0.169596	0.182925
0.252925	0.266308	0.196308	0.182925
0.252925	0.266308	0.196308	0.182925
0.252925	0.266308	0.196308	0.182925
0.252925	0.266308	0.196308	0.182925
0.252925	0.266308	0.196308	0.182925
0.252925	0.266308	0.196308	0.182925
0.252925	0.266308	0.196308	0.182925
0.252925	0.266308	0.196308	0.182925
0.252925	0.266308	0.196308	0.182925
0.252925	0.266308	0.196308	0.182925
0.252925	0.266308	0.196308	0.182925
0.252925	0.266308	0.196308	0.182925
0.252925	0.266308	0.196308	0.182925
0.252925	0.266308	0.196308	0.182925
0.252925	0.266308	0.196308	0.182925
0.252925	0.266308	0.196308	0.182925
0.252925	0.266308	0.196308	0.182925
0.252925	0.266308	0.196308	0.182925
0.252925	0.266308	0.196308	0.182925
0.252925	0.266308	0.196308	0.182925
0.279722	0.266308	0.196308	0.209722
0.279722	0.266308	0.196308	0.209722
0.279722	0.266308	0.196308	0.209722
0.279722	0.266308	0.196308	0.209722
0.279722	0.266308	0.196308	0.209722
0.279722	0.266308	0.196308	0.209722
0.279722	0.266308	0.196308	0.209722
0.279722	0.266308	0.196308	0.209722
0.279722	0.266308	0.196308	0.209722
0.279722	0.266308	0.196308	0.209722
0.279722	0.266308	0.196308	0.209722
0.279722	0.266308	0.196308	0.209722
0.279722	0.266308	0.196308	0.209722
0.279722	0.266308	0.196308	0.209722
0.279722	0.266308	0.196308	0.209722
0.279722	0.266308	0.196308	0.209722
0.279722	0.266308	0.196308	0.209722
0.279722	0.266308	0.196308	0.209722
0.279722	0.266308	0.196308	0.209722
0.279722	0.266308	0.196308	0.209722
0.279722	0.293154	0.223154	0.209722
0.279722	0.293154	0.223154	0.209722
0.279722	0.293154	0.223154	0.209722
0.279722	0.293154	0.223154	0.209722
0.279722	0.293154	0.223154	0.209722
0.279722	0.293154	0.223154	0.209722
0.279722	0.293154	0.223154	0.209722
0.279722	0.293154	0.223154	0.209722
0.279722	0.293154	0.223154	0.209722
